,True,Predicted,Mean_Bootstrap,Lower95_CI,Upper95_CI
2018-01-01,-0.07019999999999993,0.04665142670273781,0.04993470279225143,-0.09784974222981539,0.18948039888255103
2019-01-01,0.008199999999999985,0.0362686812877655,0.0362686812877655,0.0362686812877655,0.0362686812877655
2020-01-01,0.9142,0.9130621552467346,0.9132026331449699,0.8212560892071356,1.0003527412520676
2021-01-01,0.9867,0.7893790602684021,0.7890815896056402,0.6964803548502863,0.887328322678412
2022-01-01,1.0917,0.939367413520813,0.9393742758423812,0.7223691127949998,1.1602255585366754
2023-01-01,-0.13529999999999986,0.041758932173252106,0.045370580382867745,-0.17666584489044923,0.2834279871939033
2024-01-01,0.9564,0.852432131767273,0.8538732092952513,0.5985939414682298,1.1249808509489563
