,True,Predicted,Mean_Bootstrap,Lower95_CI,Upper95_CI
2018-01-01,1.1122,0.8719764705882352,0.8740344463844995,0.6109620882146756,1.1556348910851337
2019-01-01,1.1414,0.8853222222222221,0.8853222222222219,0.8853222222222221,0.8853222222222221
2020-01-01,1.1672,0.8987999999999999,0.8993351528197839,0.884693940463617,0.9145615901700885
2021-01-01,1.1578,0.9122199999999999,0.9125525063334552,0.890202970406578,0.9326519540462329
2022-01-01,1.1814,0.9239142857142857,0.9240433660372614,0.9037779424585112,0.9464018248873919
2023-01-01,1.2178,0.9356181818181818,0.9356292527136929,0.9166999065927778,0.9558292443079502
2024-01-01,1.2178,0.9478869565217392,0.9486288532074807,0.9232305282187045,0.9743113562284922
