,True,Predicted,Mean_Bootstrap,Lower95_CI,Upper95_CI
2018-01-01,0.1654,0.03082286904761907,0.03244271087425902,-0.05273878780110282,0.12272609359815345
2019-01-01,-0.05750000000000011,0.07298002380952386,0.07298002380952386,0.07298002380952386,0.07298002380952386
2020-01-01,0.10070000000000023,0.153310619047619,0.1530832133268526,-0.09737490927874962,0.4152424447599993
2021-01-01,0.27049999999999974,0.022093452380952356,0.023352617549875533,-0.1979349337903817,0.25075221642587975
2022-01-01,-0.23219999999999974,0.14679824999999996,0.14763321019223855,-0.14672115272360534,0.4273987198586163
2023-01-01,-0.2774000000000001,0.032505857142857204,0.028567583616412776,-0.37877741098742573,0.43983390482829626
2024-01-01,0.0,0.06663818452380951,0.07081658900053653,-0.3619864473491612,0.4944243585817041
